state,district,month,monthly_total_load,district_3M_forecast,demand_total_x,mom_growth_x,demand_total_y,mom_growth_y,spike_flag,prev_load,mom_growth,mom_growth_capped,load_category,demand_trend,recommended_action,action_priority,high_risk,risk_reason,alert_message
Gujarat,Tapi,2025-07-01,66,36.333333333333336,121.0,-0.288235294117647,66.0,2.473684210526316,HIGH_SPIKE,19.0,247.37,200.0,Low,Increasing,No immediate action required,Low,True,247.37% increase in demand and low center capacity and continuously rising demand trend,District Tapi likely to face backlog in 2025-07-01 due to 247.37% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,Tapi,2025-08-01,96,60.333333333333336,121.0,-0.288235294117647,96.0,0.4545454545454546,HIGH_SPIKE,66.0,45.45,45.45,Low,Increasing,No immediate action required,Low,True,45.45% increase in demand and low center capacity and continuously rising demand trend,District Tapi likely to face backlog in 2025-08-01 due to 45.45% increase in demand and low center capacity and continuously rising demand trend.
Uttarakhand,Tehri Garhwal,2025-02-01,101,,208.0,0.2235294117647059,202.0,0.7118644067796611,HIGH_SPIKE,59.0,71.19,71.19,Low,Increasing,No immediate action required,Low,True,71.19% increase in demand and low center capacity and continuously rising demand trend,District Tehri Garhwal likely to face backlog in 2025-02-01 due to 71.19% increase in demand and low center capacity and continuously rising demand trend.
Uttarakhand,Tehri Garhwal,2025-05-01,124,85.0,208.0,0.2235294117647059,248.0,1.6956521739130437,HIGH_SPIKE,46.0,169.57,169.57,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,169.57% increase in demand and low center capacity and continuously rising demand trend,District Tehri Garhwal likely to face backlog in 2025-05-01 due to 169.57% increase in demand and low center capacity and continuously rising demand trend.
Uttarakhand,Tehri Garhwal,2025-08-01,136,99.66666666666669,208.0,0.2235294117647059,272.0,0.8378378378378379,HIGH_SPIKE,74.0,83.78,83.78,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,83.78% increase in demand and low center capacity and continuously rising demand trend,District Tehri Garhwal likely to face backlog in 2025-08-01 due to 83.78% increase in demand and low center capacity and continuously rising demand trend.
Uttarakhand,Tehri Garhwal,2025-12-01,104,109.66666666666669,208.0,0.2235294117647059,208.0,0.2235294117647059,HIGH_SPIKE,85.0,22.35,22.35,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,22.35% increase in demand and low center capacity and continuously rising demand trend,District Tehri Garhwal likely to face backlog in 2025-12-01 due to 22.35% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Thane,2025-05-01,751,626.0,988.0,-0.0149551345962113,751.0,0.7838479809976246,HIGH_SPIKE,421.0,78.38,78.38,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,78.38% increase in demand and low center capacity and continuously rising demand trend,District Thane likely to face backlog in 2025-05-01 due to 78.38% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Thane,2025-08-01,833,645.6666666666666,988.0,-0.0149551345962113,833.0,0.5988483685220729,HIGH_SPIKE,521.0,59.88,59.88,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,59.88% increase in demand and low center capacity and continuously rising demand trend,District Thane likely to face backlog in 2025-08-01 due to 59.88% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Thane,2025-09-01,1142,832.0,988.0,-0.0149551345962113,1142.0,0.3709483793517407,HIGH_SPIKE,833.0,37.09,37.09,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,37.09% increase in demand and continuously rising demand trend,District Thane likely to face backlog in 2025-09-01 due to 37.09% increase in demand and continuously rising demand trend.
Maharashtra,Thane,2025-10-01,1342,1105.6666666666667,988.0,-0.0149551345962113,1342.0,0.1751313485113834,HIGH_SPIKE,1142.0,17.51,17.51,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Thane likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Tamil Nadu,Thanjavur,2025-02-01,452,,263.0,0.0,452.0,0.3738601823708207,HIGH_SPIKE,329.0,37.39,37.39,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,37.39% increase in demand and continuously rising demand trend,District Thanjavur likely to face backlog in 2025-02-01 due to 37.39% increase in demand and continuously rising demand trend.
Tamil Nadu,Thanjavur,2025-05-01,161,208.66666666666663,263.0,0.0,161.0,0.4247787610619469,HIGH_SPIKE,113.0,42.48,42.48,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,42.48% increase in demand and low center capacity and continuously rising demand trend,District Thanjavur likely to face backlog in 2025-05-01 due to 42.48% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Thanjavur,2025-06-01,196,156.66666666666666,263.0,0.0,196.0,0.2173913043478261,HIGH_SPIKE,161.0,21.74,21.74,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,21.74% increase in demand and low center capacity and continuously rising demand trend,District Thanjavur likely to face backlog in 2025-06-01 due to 21.74% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Thanjavur,2025-08-01,246,197.3333333333333,263.0,0.0,246.0,0.6399999999999999,HIGH_SPIKE,150.0,64.0,64.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,64.0% increase in demand and low center capacity and continuously rising demand trend,District Thanjavur likely to face backlog in 2025-08-01 due to 64.0% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Thanjavur,2025-10-01,300,269.6666666666667,263.0,0.0,300.0,0.1406844106463878,HIGH_SPIKE,263.0,14.07,14.07,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Thanjavur likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Gujarat,The Dangs,2025-06-01,19,19.33333333333333,49.0,-0.0392156862745097,19.0,0.7272727272727273,HIGH_SPIKE,11.0,72.73,72.73,Low,Increasing,No immediate action required,Low,True,72.73% increase in demand and low center capacity and continuously rising demand trend,District The Dangs likely to face backlog in 2025-06-01 due to 72.73% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,The Dangs,2025-08-01,45,22.666666666666668,49.0,-0.0392156862745097,45.0,10.25,HIGH_SPIKE,4.0,1025.0,200.0,Low,Increasing,No immediate action required,Low,True,1025.0% increase in demand and low center capacity and continuously rising demand trend,District The Dangs likely to face backlog in 2025-08-01 due to 1025.0% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,The Nilgiris,2025-05-01,36,42.0,85.0,0.6666666666666667,36.0,0.8,HIGH_SPIKE,20.0,80.0,80.0,Low,Increasing,No immediate action required,Low,True,80.0% increase in demand and low center capacity and continuously rising demand trend,District The Nilgiris likely to face backlog in 2025-05-01 due to 80.0% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,The Nilgiris,2025-08-01,50,42.66666666666666,85.0,0.6666666666666667,50.0,0.25,HIGH_SPIKE,40.0,25.0,25.0,Low,Increasing,No immediate action required,Low,True,25.0% increase in demand and low center capacity and continuously rising demand trend,District The Nilgiris likely to face backlog in 2025-08-01 due to 25.0% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,The Nilgiris,2025-10-01,70,56.66666666666666,85.0,0.6666666666666667,70.0,0.3999999999999999,HIGH_SPIKE,50.0,40.0,40.0,Low,Increasing,No immediate action required,Low,True,40.0% increase in demand and low center capacity and continuously rising demand trend,District The Nilgiris likely to face backlog in 2025-10-01 due to 40.0% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Theni,2025-05-01,72,98.33333333333331,93.0,-0.3541666666666666,72.0,0.4693877551020409,HIGH_SPIKE,49.0,46.94,46.94,Low,Increasing,No immediate action required,Low,True,46.94% increase in demand and low center capacity and continuously rising demand trend,District Theni likely to face backlog in 2025-05-01 due to 46.94% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Thiruvallur,2025-07-01,4,6.0,5.0,-0.2857142857142857,4.0,0.3333333333333332,HIGH_SPIKE,3.0,33.33,33.33,Low,Increasing,No immediate action required,Low,True,33.33% increase in demand and low center capacity and continuously rising demand trend,District Thiruvallur likely to face backlog in 2025-07-01 due to 33.33% increase in demand and low center capacity and continuously rising demand trend.
Kerala,Thiruvananthapuram,2025-05-01,163,115.66666666666669,185.0,-0.2938931297709923,163.0,10.642857142857142,HIGH_SPIKE,14.0,1064.29,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,1064.29% increase in demand and low center capacity and continuously rising demand trend,District Thiruvananthapuram likely to face backlog in 2025-05-01 due to 1064.29% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Thiruvarur,2025-02-01,302,,167.0,0.0774193548387096,302.0,0.8083832335329342,HIGH_SPIKE,167.0,80.84,80.84,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,80.84% increase in demand and continuously rising demand trend,District Thiruvarur likely to face backlog in 2025-02-01 due to 80.84% increase in demand and continuously rising demand trend.
Tamil Nadu,Thoothukkudi,2025-02-01,301,,192.0,0.2075471698113207,301.0,0.6538461538461537,HIGH_SPIKE,182.0,65.38,65.38,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,65.38% increase in demand and continuously rising demand trend,District Thoothukkudi likely to face backlog in 2025-02-01 due to 65.38% increase in demand and continuously rising demand trend.
Tamil Nadu,Thoothukkudi,2025-05-01,138,146.33333333333334,192.0,0.2075471698113207,138.0,1.5090909090909093,HIGH_SPIKE,55.0,150.91,150.91,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,150.91% increase in demand and low center capacity and continuously rising demand trend,District Thoothukkudi likely to face backlog in 2025-05-01 due to 150.91% increase in demand and low center capacity and continuously rising demand trend.
Kerala,Thrissur,2025-02-01,392,,221.0,-0.1660377358490565,392.0,0.5806451612903225,HIGH_SPIKE,248.0,58.06,58.06,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,58.06% increase in demand and continuously rising demand trend,District Thrissur likely to face backlog in 2025-02-01 due to 58.06% increase in demand and continuously rising demand trend.
Kerala,Thrissur,2025-05-01,217,141.33333333333334,221.0,-0.1660377358490565,217.0,5.027777777777778,HIGH_SPIKE,36.0,502.78,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,502.78% increase in demand and low center capacity and continuously rising demand trend,District Thrissur likely to face backlog in 2025-05-01 due to 502.78% increase in demand and low center capacity and continuously rising demand trend.
Kerala,Thrissur,2025-11-01,265,254.66666666666663,221.0,-0.1660377358490565,265.0,0.1228813559322032,HIGH_SPIKE,236.0,12.29,12.29,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Thrissur likely to face backlog in 2025-11-01 due to continuously rising demand trend.
Madhya Pradesh,Tikamgarh,2025-02-01,390,,278.0,-0.0671140939597315,390.0,1.4223602484472049,HIGH_SPIKE,161.0,142.24,142.24,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,142.24% increase in demand and continuously rising demand trend,District Tikamgarh likely to face backlog in 2025-02-01 due to 142.24% increase in demand and continuously rising demand trend.
Madhya Pradesh,Tikamgarh,2025-08-01,360,219.3333333333333,278.0,-0.0671140939597315,360.0,2.6,HIGH_SPIKE,100.0,260.0,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,260.0% increase in demand and continuously rising demand trend,District Tikamgarh likely to face backlog in 2025-08-01 due to 260.0% increase in demand and continuously rising demand trend.
Arunachal Pradesh,Tirap,2025-05-01,3,2.6666666666666665,4.0,0.3333333333333332,3.0,2.0,HIGH_SPIKE,1.0,200.0,200.0,Low,Increasing,No immediate action required,Low,True,200.0% increase in demand and low center capacity and continuously rising demand trend,District Tirap likely to face backlog in 2025-05-01 due to 200.0% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruchirappalli,2025-02-01,612,,437.0,0.0979899497487437,612.0,0.8106508875739644,HIGH_SPIKE,338.0,81.07,81.07,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,81.07% increase in demand and continuously rising demand trend,District Tiruchirappalli likely to face backlog in 2025-02-01 due to 81.07% increase in demand and continuously rising demand trend.
Tamil Nadu,Tiruchirappalli,2025-06-01,323,235.0,437.0,0.0979899497487437,323.0,0.5833333333333333,HIGH_SPIKE,204.0,58.33,58.33,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,58.33% increase in demand and low center capacity and continuously rising demand trend,District Tiruchirappalli likely to face backlog in 2025-06-01 due to 58.33% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruchirappalli,2025-08-01,418,322.0,437.0,0.0979899497487437,418.0,0.8577777777777778,HIGH_SPIKE,225.0,85.78,85.78,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,85.78% increase in demand and low center capacity and continuously rising demand trend,District Tiruchirappalli likely to face backlog in 2025-08-01 due to 85.78% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruchirappalli,2025-09-01,544,395.6666666666667,437.0,0.0979899497487437,544.0,0.3014354066985645,HIGH_SPIKE,418.0,30.14,30.14,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,30.14% increase in demand and continuously rising demand trend,District Tiruchirappalli likely to face backlog in 2025-09-01 due to 30.14% increase in demand and continuously rising demand trend.
Tamil Nadu,Tirunelveli,2025-02-01,616,,358.0,0.1049382716049383,616.0,0.6830601092896176,HIGH_SPIKE,366.0,68.31,68.31,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,68.31% increase in demand and continuously rising demand trend,District Tirunelveli likely to face backlog in 2025-02-01 due to 68.31% increase in demand and continuously rising demand trend.
Tamil Nadu,Tirunelveli,2025-06-01,231,196.0,358.0,0.1049382716049383,231.0,0.2419354838709677,HIGH_SPIKE,186.0,24.19,24.19,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,24.19% increase in demand and low center capacity and continuously rising demand trend,District Tirunelveli likely to face backlog in 2025-06-01 due to 24.19% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tirunelveli,2025-08-01,364,264.0,358.0,0.1049382716049383,364.0,0.8477157360406091,HIGH_SPIKE,197.0,84.77,84.77,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,84.77% increase in demand and continuously rising demand trend,District Tirunelveli likely to face backlog in 2025-08-01 due to 84.77% increase in demand and continuously rising demand trend.
Tamil Nadu,Tirunelveli,2025-10-01,385,361.3333333333333,358.0,0.1049382716049383,385.0,0.1492537313432835,HIGH_SPIKE,335.0,14.93,14.93,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Tirunelveli likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Tamil Nadu,Tirunelveli,2025-12-01,358,355.6666666666667,358.0,0.1049382716049383,358.0,0.1049382716049383,HIGH_SPIKE,324.0,10.49,10.49,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Tirunelveli likely to face backlog in 2025-12-01 due to continuously rising demand trend.
Tamil Nadu,Tirupattur,2025-06-01,27,20.33333333333333,45.0,0.125,27.0,0.5,HIGH_SPIKE,18.0,50.0,50.0,Low,Increasing,No immediate action required,Low,True,50.0% increase in demand and low center capacity and continuously rising demand trend,District Tirupattur likely to face backlog in 2025-06-01 due to 50.0% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tirupattur,2025-08-01,38,24.666666666666668,45.0,0.125,38.0,3.2222222222222223,HIGH_SPIKE,9.0,322.22,200.0,Low,Increasing,No immediate action required,Low,True,322.22% increase in demand and low center capacity and continuously rising demand trend,District Tirupattur likely to face backlog in 2025-08-01 due to 322.22% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruppur,2025-02-01,390,,255.0,0.1805555555555555,390.0,0.7180616740088106,HIGH_SPIKE,227.0,71.81,71.81,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,71.81% increase in demand and continuously rising demand trend,District Tiruppur likely to face backlog in 2025-02-01 due to 71.81% increase in demand and continuously rising demand trend.
Tamil Nadu,Tiruppur,2025-05-01,165,204.3333333333333,255.0,0.1805555555555555,165.0,0.5137614678899083,HIGH_SPIKE,109.0,51.38,51.38,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,51.38% increase in demand and low center capacity and continuously rising demand trend,District Tiruppur likely to face backlog in 2025-05-01 due to 51.38% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruppur,2025-06-01,204,159.33333333333334,255.0,0.1805555555555555,204.0,0.2363636363636363,HIGH_SPIKE,165.0,23.64,23.64,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,23.64% increase in demand and low center capacity and continuously rising demand trend,District Tiruppur likely to face backlog in 2025-06-01 due to 23.64% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruppur,2025-08-01,212,176.33333333333334,255.0,0.1805555555555555,212.0,0.8761061946902655,HIGH_SPIKE,113.0,87.61,87.61,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,87.61% increase in demand and low center capacity and continuously rising demand trend,District Tiruppur likely to face backlog in 2025-08-01 due to 87.61% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruvallur,2025-02-01,675,,390.0,-0.0533980582524271,675.0,0.9396551724137931,HIGH_SPIKE,348.0,93.97,93.97,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,93.97% increase in demand and continuously rising demand trend,District Tiruvallur likely to face backlog in 2025-02-01 due to 93.97% increase in demand and continuously rising demand trend.
Tamil Nadu,Tiruvallur,2025-05-01,340,361.6666666666667,390.0,-0.0533980582524271,340.0,0.6585365853658536,HIGH_SPIKE,205.0,65.85,65.85,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,65.85% increase in demand and low center capacity and continuously rising demand trend,District Tiruvallur likely to face backlog in 2025-05-01 due to 65.85% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruvallur,2025-06-01,421,322.0,390.0,-0.0533980582524271,421.0,0.2382352941176471,HIGH_SPIKE,340.0,23.82,23.82,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,23.82% increase in demand and continuously rising demand trend,District Tiruvallur likely to face backlog in 2025-06-01 due to 23.82% increase in demand and continuously rising demand trend.
Tamil Nadu,Tiruvallur,2025-08-01,435,403.3333333333333,390.0,-0.0533980582524271,435.0,0.2288135593220339,HIGH_SPIKE,354.0,22.88,22.88,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,22.88% increase in demand and continuously rising demand trend,District Tiruvallur likely to face backlog in 2025-08-01 due to 22.88% increase in demand and continuously rising demand trend.
Tamil Nadu,Tiruvallur,2025-10-01,531,442.0,390.0,-0.0533980582524271,531.0,0.4750000000000001,HIGH_SPIKE,360.0,47.5,47.5,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,47.5% increase in demand and continuously rising demand trend,District Tiruvallur likely to face backlog in 2025-10-01 due to 47.5% increase in demand and continuously rising demand trend.
Tamil Nadu,Tiruvannamalai,2025-02-01,429,,317.0,0.1241134751773049,429.0,0.2257142857142857,HIGH_SPIKE,350.0,22.57,22.57,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,22.57% increase in demand and continuously rising demand trend,District Tiruvannamalai likely to face backlog in 2025-02-01 due to 22.57% increase in demand and continuously rising demand trend.
Tamil Nadu,Tiruvannamalai,2025-05-01,217,250.0,317.0,0.1241134751773049,217.0,0.3647798742138364,HIGH_SPIKE,159.0,36.48,36.48,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,36.48% increase in demand and low center capacity and continuously rising demand trend,District Tiruvannamalai likely to face backlog in 2025-05-01 due to 36.48% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Tiruvannamalai,2025-08-01,325,224.0,317.0,0.1241134751773049,325.0,1.288732394366197,HIGH_SPIKE,142.0,128.87,128.87,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,128.87% increase in demand and continuously rising demand trend,District Tiruvannamalai likely to face backlog in 2025-08-01 due to 128.87% increase in demand and continuously rising demand trend.
Tamil Nadu,Tiruvannamalai,2025-12-01,317,288.0,317.0,0.1241134751773049,317.0,0.1241134751773049,HIGH_SPIKE,282.0,12.41,12.41,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Tiruvannamalai likely to face backlog in 2025-12-01 due to continuously rising demand trend.
Rajasthan,Tonk,2025-04-01,140,161.33333333333334,244.0,0.5844155844155845,140.0,0.3333333333333332,HIGH_SPIKE,105.0,33.33,33.33,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,33.33% increase in demand and low center capacity and continuously rising demand trend,District Tonk likely to face backlog in 2025-04-01 due to 33.33% increase in demand and low center capacity and continuously rising demand trend.
Rajasthan,Tonk,2025-05-01,269,171.33333333333334,244.0,0.5844155844155845,269.0,0.9214285714285716,HIGH_SPIKE,140.0,92.14,92.14,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,92.14% increase in demand and continuously rising demand trend,District Tonk likely to face backlog in 2025-05-01 due to 92.14% increase in demand and continuously rising demand trend.
Rajasthan,Tonk,2025-08-01,285,201.3333333333333,244.0,0.5844155844155845,285.0,1.6388888888888888,HIGH_SPIKE,108.0,163.89,163.89,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,163.89% increase in demand and continuously rising demand trend,District Tonk likely to face backlog in 2025-08-01 due to 163.89% increase in demand and continuously rising demand trend.
Karnataka,Tumkur,2025-05-01,68,63.66666666666666,88.0,-0.2727272727272727,68.0,0.4782608695652173,HIGH_SPIKE,46.0,47.83,47.83,Low,Increasing,No immediate action required,Low,True,47.83% increase in demand and low center capacity and continuously rising demand trend,District Tumkur likely to face backlog in 2025-05-01 due to 47.83% increase in demand and low center capacity and continuously rising demand trend.
Rajasthan,Udaipur,2025-05-01,479,407.3333333333333,675.0,0.2295081967213115,479.0,0.6073825503355705,HIGH_SPIKE,298.0,60.74,60.74,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,60.74% increase in demand and low center capacity and continuously rising demand trend,District Udaipur likely to face backlog in 2025-05-01 due to 60.74% increase in demand and low center capacity and continuously rising demand trend.
Rajasthan,Udaipur,2025-08-01,443,287.6666666666667,675.0,0.2295081967213115,443.0,1.858064516129032,HIGH_SPIKE,155.0,185.81,185.81,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,185.81% increase in demand and low center capacity and continuously rising demand trend,District Udaipur likely to face backlog in 2025-08-01 due to 185.81% increase in demand and low center capacity and continuously rising demand trend.
Rajasthan,Udaipur,2025-09-01,667,421.6666666666667,675.0,0.2295081967213115,667.0,0.5056433408577878,HIGH_SPIKE,443.0,50.56,50.56,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,50.56% increase in demand and low center capacity and continuously rising demand trend,District Udaipur likely to face backlog in 2025-09-01 due to 50.56% increase in demand and low center capacity and continuously rising demand trend.
Rajasthan,Udaipur,2025-10-01,742,617.3333333333334,675.0,0.2295081967213115,742.0,0.1124437781109446,HIGH_SPIKE,667.0,11.24,11.24,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Udaipur likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Rajasthan,Udaipur,2025-12-01,675,655.3333333333334,675.0,0.2295081967213115,675.0,0.2295081967213115,HIGH_SPIKE,549.0,22.95,22.95,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,22.95% increase in demand and continuously rising demand trend,District Udaipur likely to face backlog in 2025-12-01 due to 22.95% increase in demand and continuously rising demand trend.
Assam,Udalguri,2025-05-01,101,85.33333333333333,123.0,0.3369565217391304,101.0,0.3116883116883118,HIGH_SPIKE,77.0,31.17,31.17,Low,Increasing,No immediate action required,Low,True,31.17% increase in demand and low center capacity and continuously rising demand trend,District Udalguri likely to face backlog in 2025-05-01 due to 31.17% increase in demand and low center capacity and continuously rising demand trend.
Uttarakhand,Udham Singh Nagar,2025-05-01,162,151.66666666666666,221.0,-0.1963636363636364,162.0,0.4336283185840708,HIGH_SPIKE,113.0,43.36,43.36,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,43.36% increase in demand and low center capacity and continuously rising demand trend,District Udham Singh Nagar likely to face backlog in 2025-05-01 due to 43.36% increase in demand and low center capacity and continuously rising demand trend.
Uttarakhand,Udham Singh Nagar,2025-08-01,277,198.3333333333333,221.0,-0.1963636363636364,277.0,1.9468085106382973,HIGH_SPIKE,94.0,194.68,194.68,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,194.68% increase in demand and continuously rising demand trend,District Udham Singh Nagar likely to face backlog in 2025-08-01 due to 194.68% increase in demand and continuously rising demand trend.
Uttarakhand,Udham Singh Nagar,2025-10-01,331,302.0,221.0,-0.1963636363636364,331.0,0.1107382550335569,HIGH_SPIKE,298.0,11.07,11.07,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Udham Singh Nagar likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Madhya Pradesh,Ujjain,2025-02-01,911,,608.0,-0.0065359477124182,911.0,1.0942528735632182,HIGH_SPIKE,435.0,109.43,109.43,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,109.43% increase in demand and continuously rising demand trend,District Ujjain likely to face backlog in 2025-02-01 due to 109.43% increase in demand and continuously rising demand trend.
Madhya Pradesh,Ujjain,2025-05-01,451,398.0,608.0,-0.0065359477124182,451.0,0.334319526627219,HIGH_SPIKE,338.0,33.43,33.43,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,33.43% increase in demand and low center capacity and continuously rising demand trend,District Ujjain likely to face backlog in 2025-05-01 due to 33.43% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Ujjain,2025-08-01,776,518.6666666666666,608.0,-0.0065359477124182,776.0,1.5359477124183003,HIGH_SPIKE,306.0,153.59,153.59,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,153.59% increase in demand and continuously rising demand trend,District Ujjain likely to face backlog in 2025-08-01 due to 153.59% increase in demand and continuously rising demand trend.
Madhya Pradesh,Ujjain,2025-10-01,846,791.0,608.0,-0.0065359477124182,846.0,0.1264980026631159,HIGH_SPIKE,751.0,12.65,12.65,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Ujjain likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Madhya Pradesh,Umaria,2025-02-01,288,,136.0,-0.4380165289256198,288.0,1.0719424460431657,HIGH_SPIKE,139.0,107.19,107.19,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,107.19% increase in demand and continuously rising demand trend,District Umaria likely to face backlog in 2025-02-01 due to 107.19% increase in demand and continuously rising demand trend.
Madhya Pradesh,Umaria,2025-09-01,285,194.3333333333333,136.0,-0.4380165289256198,285.0,0.3380281690140845,HIGH_SPIKE,213.0,33.8,33.8,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,33.8% increase in demand and continuously rising demand trend,District Umaria likely to face backlog in 2025-09-01 due to 33.8% increase in demand and continuously rising demand trend.
