year_month,district,demand_enrolments,demand_updates,demand_total,bio_age_5_17,bio_age_17_plus,bio_total,monthly_capacity,request_capacity_ratio,delay_index,load_category
2025-01,Subarnapur,1,0,1,,,,0.0,inf,HIGH,scheme
2025-02,Subarnapur,11,4,15,,,,6240.0,0.0024038461538461,LOW,normal
2025-02,Subarnapur,11,4,15,,,,0.0,inf,HIGH,normal
2025-03,Subarnapur,8,3,11,181.0,966.0,1147.0,6240.0,0.0017628205128205,LOW,exam
2025-03,Subarnapur,8,3,11,181.0,966.0,1147.0,0.0,inf,HIGH,exam
2025-04,Subarnapur,7,2,9,182.0,602.0,784.0,6240.0,0.0014423076923076,LOW,exam
2025-04,Subarnapur,7,2,9,182.0,602.0,784.0,0.0,inf,HIGH,exam
2025-05,Subarnapur,18,6,24,246.0,548.0,794.0,6240.0,0.0038461538461538,LOW,normal
2025-05,Subarnapur,18,6,24,246.0,548.0,794.0,0.0,inf,HIGH,normal
2025-06,Subarnapur,11,4,15,280.0,476.0,756.0,6240.0,0.0024038461538461,LOW,normal
2025-06,Subarnapur,11,4,15,280.0,476.0,756.0,0.0,inf,HIGH,normal
2025-07,Subarnapur,5,2,7,253.0,664.0,917.0,6240.0,0.0011217948717948,LOW,normal
2025-07,Subarnapur,5,2,7,253.0,664.0,917.0,0.0,inf,HIGH,normal
2025-08,Subarnapur,13,5,18,,,,6240.0,0.0028846153846153,LOW,normal
2025-08,Subarnapur,13,5,18,,,,0.0,inf,HIGH,normal
2025-09,Subarnapur,13,5,18,191.0,449.0,640.0,6240.0,0.0028846153846153,LOW,normal
2025-09,Subarnapur,13,5,18,191.0,449.0,640.0,0.0,inf,HIGH,normal
2025-10,Subarnapur,12,4,16,179.0,300.0,479.0,6240.0,0.0025641025641025,LOW,festival
2025-10,Subarnapur,12,4,16,179.0,300.0,479.0,0.0,inf,HIGH,festival
2025-10,Subarnapur,1,0,1,179.0,300.0,479.0,6240.0,0.0001602564102564,LOW,festival
2025-10,Subarnapur,1,0,1,179.0,300.0,479.0,0.0,inf,HIGH,festival
2025-11,Subarnapur,18,6,24,255.0,283.0,538.0,6240.0,0.0038461538461538,LOW,festival
2025-11,Subarnapur,18,6,24,255.0,283.0,538.0,0.0,inf,HIGH,festival
2025-12,Subarnapur,12,4,16,147.0,303.0,450.0,6240.0,0.0025641025641025,LOW,normal
2025-12,Subarnapur,12,4,16,147.0,303.0,450.0,0.0,inf,HIGH,normal
2025-01,Sukma,1014,355,1369,,,,20800.0,0.0658173076923076,LOW,scheme
2025-02,Sukma,34,12,46,,,,20800.0,0.0022115384615384,LOW,normal
2025-03,Sukma,16,6,22,398.0,1033.0,1431.0,20800.0,0.0010576923076923,LOW,exam
2025-04,Sukma,9,3,12,879.0,1508.0,2387.0,20800.0,0.000576923076923,LOW,exam
2025-05,Sukma,30,10,40,941.0,1639.0,2580.0,20800.0,0.0019230769230769,LOW,normal
2025-06,Sukma,26,9,35,1344.0,2625.0,3969.0,20800.0,0.0016826923076923,LOW,normal
2025-07,Sukma,6,2,8,1560.0,3240.0,4800.0,20800.0,0.0003846153846153,LOW,normal
2025-08,Sukma,35,12,47,,,,20800.0,0.0022596153846153,LOW,normal
2025-09,Sukma,27,9,36,1011.0,1526.0,2537.0,20800.0,0.0017307692307692,LOW,normal
2025-10,Sukma,24,8,32,719.0,887.0,1606.0,20800.0,0.0015384615384615,LOW,festival
2025-11,Sukma,26,9,35,1161.0,1179.0,2340.0,20800.0,0.0016826923076923,LOW,festival
2025-12,Sukma,23,8,31,5909.0,2580.0,8489.0,20800.0,0.0014903846153846,LOW,normal
2025-01,Sultanpur,2668,934,3602,,,,137280.0,0.0262383449883449,LOW,scheme
2025-02,Sultanpur,370,130,500,,,,137280.0,0.0036421911421911,LOW,normal
2025-03,Sultanpur,289,101,390,7108.0,4601.0,11709.0,137280.0,0.002840909090909,LOW,exam
2025-04,Sultanpur,196,69,265,6820.0,4691.0,11511.0,137280.0,0.0019303613053613,LOW,exam
2025-05,Sultanpur,165,58,223,4920.0,3567.0,8487.0,137280.0,0.0016244172494172,LOW,normal
2025-06,Sultanpur,256,90,346,3415.0,3172.0,6587.0,137280.0,0.0025203962703962,LOW,normal
2025-07,Sultanpur,121,42,163,8768.0,5462.0,14230.0,137280.0,0.0011873543123543,LOW,normal
2025-08,Sultanpur,297,104,401,,,,137280.0,0.0029210372960372,LOW,normal
2025-09,Sultanpur,324,113,437,8783.0,3294.0,12077.0,137280.0,0.003183275058275,LOW,normal
2025-10,Sultanpur,360,126,486,4982.0,2835.0,7817.0,137280.0,0.0035402097902097,LOW,festival
2025-11,Sultanpur,251,88,339,9205.0,4302.0,13507.0,137280.0,0.0024694055944055,LOW,festival
2025-12,Sultanpur,254,89,343,6799.0,5741.0,12540.0,137280.0,0.0024985431235431,LOW,normal
2025-01,Sundargarh,20,7,27,,,,12480.0,0.0021634615384615,LOW,scheme
2025-01,Sundargarh,20,7,27,,,,2080.0,0.0129807692307692,LOW,scheme
2025-01,Sundargarh,6,2,8,,,,12480.0,0.0006410256410256,LOW,scheme
2025-01,Sundargarh,6,2,8,,,,2080.0,0.0038461538461538,LOW,scheme
2025-02,Sundargarh,28,10,38,,,,12480.0,0.0030448717948717,LOW,normal
2025-02,Sundargarh,28,10,38,,,,2080.0,0.0182692307692307,LOW,normal
2025-02,Sundargarh,5,2,7,,,,12480.0,0.0005608974358974,LOW,normal
2025-02,Sundargarh,5,2,7,,,,2080.0,0.0033653846153846,LOW,normal
2025-03,Sundargarh,13,5,18,401.0,1844.0,2245.0,12480.0,0.0014423076923076,LOW,exam
2025-03,Sundargarh,13,5,18,401.0,1844.0,2245.0,2080.0,0.0086538461538461,LOW,exam
2025-03,Sundargarh,3,1,4,401.0,1844.0,2245.0,12480.0,0.0003205128205128,LOW,exam
2025-03,Sundargarh,3,1,4,401.0,1844.0,2245.0,2080.0,0.0019230769230769,LOW,exam
2025-04,Sundargarh,8,3,11,352.0,1264.0,1616.0,12480.0,0.0008814102564102,LOW,exam
2025-04,Sundargarh,8,3,11,352.0,1264.0,1616.0,2080.0,0.0052884615384615,LOW,exam
2025-04,Sundargarh,5,2,7,352.0,1264.0,1616.0,12480.0,0.0005608974358974,LOW,exam
2025-04,Sundargarh,5,2,7,352.0,1264.0,1616.0,2080.0,0.0033653846153846,LOW,exam
2025-05,Sundargarh,13,5,18,460.0,1351.0,1811.0,12480.0,0.0014423076923076,LOW,normal
2025-05,Sundargarh,13,5,18,460.0,1351.0,1811.0,2080.0,0.0086538461538461,LOW,normal
2025-05,Sundargarh,3,1,4,460.0,1351.0,1811.0,12480.0,0.0003205128205128,LOW,normal
2025-05,Sundargarh,3,1,4,460.0,1351.0,1811.0,2080.0,0.0019230769230769,LOW,normal
2025-06,Sundargarh,16,6,22,524.0,1624.0,2148.0,12480.0,0.0017628205128205,LOW,normal
2025-06,Sundargarh,16,6,22,524.0,1624.0,2148.0,2080.0,0.010576923076923,LOW,normal
2025-06,Sundargarh,3,1,4,524.0,1624.0,2148.0,12480.0,0.0003205128205128,LOW,normal
2025-06,Sundargarh,3,1,4,524.0,1624.0,2148.0,2080.0,0.0019230769230769,LOW,normal
2025-07,Sundargarh,3,1,4,349.0,1318.0,1667.0,12480.0,0.0003205128205128,LOW,normal
2025-07,Sundargarh,3,1,4,349.0,1318.0,1667.0,2080.0,0.0019230769230769,LOW,normal
2025-08,Sundargarh,23,8,31,,,,12480.0,0.0024839743589743,LOW,normal
2025-08,Sundargarh,23,8,31,,,,2080.0,0.0149038461538461,LOW,normal
2025-08,Sundargarh,4,1,5,,,,12480.0,0.000400641025641,LOW,normal
2025-08,Sundargarh,4,1,5,,,,2080.0,0.0024038461538461,LOW,normal
2025-09,Sundargarh,30,10,40,307.0,1372.0,1679.0,12480.0,0.0032051282051282,LOW,normal
2025-09,Sundargarh,30,10,40,307.0,1372.0,1679.0,2080.0,0.0192307692307692,LOW,normal
2025-09,Sundargarh,4,1,5,307.0,1372.0,1679.0,12480.0,0.000400641025641,LOW,normal
2025-09,Sundargarh,4,1,5,307.0,1372.0,1679.0,2080.0,0.0024038461538461,LOW,normal
2025-10,Sundargarh,24,8,32,242.0,1072.0,1314.0,12480.0,0.0025641025641025,LOW,festival
2025-10,Sundargarh,24,8,32,242.0,1072.0,1314.0,2080.0,0.0153846153846153,LOW,festival
2025-10,Sundargarh,4,1,5,242.0,1072.0,1314.0,12480.0,0.000400641025641,LOW,festival
2025-10,Sundargarh,4,1,5,242.0,1072.0,1314.0,2080.0,0.0024038461538461,LOW,festival
2025-11,Sundargarh,20,7,27,292.0,1276.0,1568.0,12480.0,0.0021634615384615,LOW,festival
2025-11,Sundargarh,20,7,27,292.0,1276.0,1568.0,2080.0,0.0129807692307692,LOW,festival
2025-11,Sundargarh,1,0,1,292.0,1276.0,1568.0,12480.0,8.012820512820513e-05,LOW,festival
2025-11,Sundargarh,1,0,1,292.0,1276.0,1568.0,2080.0,0.0004807692307692,LOW,festival
2025-12,Sundargarh,10,4,14,395.0,1744.0,2139.0,12480.0,0.0011217948717948,LOW,normal
2025-12,Sundargarh,10,4,14,395.0,1744.0,2139.0,2080.0,0.0067307692307692,LOW,normal
2025-12,Sundargarh,3,1,4,395.0,1744.0,2139.0,12480.0,0.0003205128205128,LOW,normal
2025-12,Sundargarh,3,1,4,395.0,1744.0,2139.0,2080.0,0.0019230769230769,LOW,normal
2025-01,Sundergarh,168,59,227,,,,70720.0,0.0032098416289592,LOW,scheme
2025-01,Sundergarh,168,59,227,,,,0.0,inf,HIGH,scheme
2025-02,Sundergarh,141,49,190,,,,70720.0,0.0026866515837104,LOW,normal
2025-02,Sundergarh,141,49,190,,,,0.0,inf,HIGH,normal
2025-03,Sundergarh,114,40,154,5085.0,8316.0,13401.0,70720.0,0.0021776018099547,LOW,exam
2025-03,Sundergarh,114,40,154,5085.0,8316.0,13401.0,0.0,inf,HIGH,exam
2025-04,Sundergarh,94,33,127,5152.0,5954.0,11106.0,70720.0,0.001795814479638,LOW,exam
2025-04,Sundergarh,94,33,127,5152.0,5954.0,11106.0,0.0,inf,HIGH,exam
2025-05,Sundergarh,70,24,94,6859.0,6243.0,13102.0,70720.0,0.0013291855203619,LOW,normal
2025-05,Sundergarh,70,24,94,6859.0,6243.0,13102.0,0.0,inf,HIGH,normal
2025-06,Sundergarh,95,33,128,7534.0,6082.0,13616.0,70720.0,0.0018099547511312,LOW,normal
2025-06,Sundergarh,95,33,128,7534.0,6082.0,13616.0,0.0,inf,HIGH,normal
2025-07,Sundergarh,30,10,40,6165.0,6351.0,12516.0,70720.0,0.0005656108597285,LOW,normal
2025-07,Sundergarh,30,10,40,6165.0,6351.0,12516.0,0.0,inf,HIGH,normal
2025-08,Sundergarh,155,54,209,,,,70720.0,0.0029553167420814,LOW,normal
2025-08,Sundergarh,155,54,209,,,,0.0,inf,HIGH,normal
2025-09,Sundergarh,138,48,186,3982.0,3539.0,7521.0,70720.0,0.0026300904977375,LOW,normal
2025-09,Sundergarh,138,48,186,3982.0,3539.0,7521.0,0.0,inf,HIGH,normal
2025-10,Sundergarh,125,44,169,3869.0,3067.0,6936.0,70720.0,0.0023897058823529,LOW,festival
2025-10,Sundergarh,125,44,169,3869.0,3067.0,6936.0,0.0,inf,HIGH,festival
2025-11,Sundergarh,113,40,153,3813.0,3129.0,6942.0,70720.0,0.0021634615384615,LOW,festival
2025-11,Sundergarh,113,40,153,3813.0,3129.0,6942.0,0.0,inf,HIGH,festival
2025-12,Sundergarh,111,39,150,5107.0,4013.0,9120.0,70720.0,0.0021210407239819,LOW,normal
2025-12,Sundergarh,111,39,150,5107.0,4013.0,9120.0,0.0,inf,HIGH,normal
2025-12,Sundergarh,1,0,1,5107.0,4013.0,9120.0,70720.0,1.414027149321267e-05,LOW,normal
2025-12,Sundergarh,1,0,1,5107.0,4013.0,9120.0,0.0,inf,HIGH,normal
2025-01,Supaul,197,69,266,,,,178880.0,0.001487030411449,LOW,scheme
2025-02,Supaul,379,133,512,,,,178880.0,0.0028622540250447,LOW,normal
2025-03,Supaul,189,66,255,6821.0,11721.0,18542.0,178880.0,0.0014255366726296,LOW,exam
2025-04,Supaul,85,30,115,9887.0,10713.0,20600.0,178880.0,0.0006428890876565,LOW,exam
2025-05,Supaul,410,144,554,6550.0,7043.0,13593.0,178880.0,0.0030970483005366,LOW,normal
2025-06,Supaul,293,103,396,4402.0,5428.0,9830.0,178880.0,0.0022137745974955,LOW,normal
2025-07,Supaul,136,48,184,4066.0,6981.0,11047.0,178880.0,0.0010286225402504,LOW,normal
2025-08,Supaul,335,117,452,,,,178880.0,0.0025268336314847,LOW,normal
2025-09,Supaul,317,111,428,2773.0,4481.0,7254.0,178880.0,0.0023926654740608,LOW,normal
2025-10,Supaul,274,96,370,2992.0,4902.0,7894.0,178880.0,0.0020684257602862,LOW,festival
2025-11,Supaul,197,69,266,3127.0,5618.0,8745.0,178880.0,0.001487030411449,LOW,festival
2025-12,Supaul,186,65,251,6405.0,8460.0,14865.0,178880.0,0.001403175313059,LOW,normal
2025-01,Surajpur,57,20,77,,,,70720.0,0.0010888009049773,LOW,scheme
2025-02,Surajpur,87,30,117,,,,70720.0,0.0016544117647058,LOW,normal
2025-03,Surajpur,47,16,63,741.0,4336.0,5077.0,70720.0,0.0008908371040723,LOW,exam
2025-04,Surajpur,17,6,23,1092.0,7311.0,8403.0,70720.0,0.0003252262443438,LOW,exam
2025-05,Surajpur,58,20,78,916.0,3821.0,4737.0,70720.0,0.0011029411764705,LOW,normal
2025-06,Surajpur,58,20,78,2271.0,7900.0,10171.0,70720.0,0.0011029411764705,LOW,normal
2025-07,Surajpur,29,10,39,1919.0,6297.0,8216.0,70720.0,0.0005514705882352,LOW,normal
2025-08,Surajpur,114,40,154,,,,70720.0,0.0021776018099547,LOW,normal
2025-09,Surajpur,101,35,136,3617.0,2990.0,6607.0,70720.0,0.0019230769230769,LOW,normal
2025-10,Surajpur,108,38,146,3443.0,3568.0,7011.0,70720.0,0.002064479638009,LOW,festival
2025-11,Surajpur,79,28,107,3007.0,4948.0,7955.0,70720.0,0.0015130090497737,LOW,festival
2025-12,Surajpur,106,37,143,7580.0,6065.0,13645.0,70720.0,0.0020220588235294,LOW,normal
2025-01,Surat,10859,3801,14660,,,,594880.0,0.024643625605164,LOW,scheme
2025-02,Surat,643,225,868,,,,594880.0,0.0014591178052716,LOW,normal
2025-03,Surat,409,143,552,15243.0,18852.0,34095.0,594880.0,0.0009279182356105,LOW,exam
2025-04,Surat,256,90,346,17298.0,20133.0,37431.0,594880.0,0.0005816299085529,LOW,exam
2025-05,Surat,282,99,381,20703.0,21712.0,42415.0,594880.0,0.0006404653039268,LOW,normal
2025-06,Surat,191,67,258,15387.0,17757.0,33144.0,594880.0,0.0004337009144701,LOW,normal
2025-07,Surat,178,62,240,19993.0,20692.0,40685.0,594880.0,0.000403442711135,LOW,normal
2025-08,Surat,467,163,630,,,,594880.0,0.0010590371167294,LOW,normal
2025-09,Surat,527,184,711,9976.0,11391.0,21367.0,594880.0,0.0011951990317374,LOW,normal
2025-10,Surat,638,223,861,5837.0,4929.0,10766.0,594880.0,0.0014473507261968,LOW,festival
2025-11,Surat,485,170,655,16936.0,13592.0,30528.0,594880.0,0.0011010623991393,LOW,festival
2025-12,Surat,531,186,717,17455.0,13713.0,31168.0,594880.0,0.0012052850995158,LOW,normal
2025-01,Surendra Nagar,1258,440,1698,,,,64480.0,0.026333746898263,LOW,scheme
2025-02,Surendra Nagar,230,80,310,,,,64480.0,0.0048076923076923,LOW,normal
2025-03,Surendra Nagar,152,53,205,7191.0,7521.0,14712.0,64480.0,0.0031792803970223,LOW,exam
2025-04,Surendra Nagar,86,30,116,5561.0,6110.0,11671.0,64480.0,0.0017990074441687,LOW,exam
2025-05,Surendra Nagar,54,19,73,6836.0,7004.0,13840.0,64480.0,0.0011321339950372,LOW,normal
2025-06,Surendra Nagar,133,47,180,6611.0,6782.0,13393.0,64480.0,0.0027915632754342,LOW,normal
2025-07,Surendra Nagar,54,19,73,7753.0,8870.0,16623.0,64480.0,0.0011321339950372,LOW,normal
2025-08,Surendra Nagar,124,43,167,,,,64480.0,0.0025899503722084,LOW,normal
2025-09,Surendra Nagar,196,69,265,3166.0,4752.0,7918.0,64480.0,0.0041098014888337,LOW,normal
2025-10,Surendra Nagar,205,72,277,1039.0,1431.0,2470.0,64480.0,0.004295905707196,LOW,festival
2025-11,Surendra Nagar,208,73,281,2496.0,3515.0,6011.0,64480.0,0.0043579404466501,LOW,festival
2025-12,Surendra Nagar,223,78,301,4046.0,5027.0,9073.0,64480.0,0.0046681141439205,LOW,normal
2025-01,Surendranagar,1312,459,1771,,,,2080.0,0.8514423076923077,HIGH,scheme
2025-02,Surendranagar,11,4,15,,,,2080.0,0.0072115384615384,LOW,normal
2025-03,Surendranagar,2,1,3,,,,2080.0,0.0014423076923076,LOW,exam
2025-04,Surendranagar,2,1,3,,,,2080.0,0.0014423076923076,LOW,exam
2025-06,Surendranagar,6,2,8,,,,2080.0,0.0038461538461538,LOW,normal
2025-08,Surendranagar,3,1,4,,,,2080.0,0.0019230769230769,LOW,normal
2025-09,Surendranagar,5,2,7,12.0,150.0,162.0,2080.0,0.0033653846153846,LOW,normal
2025-10,Surendranagar,9,3,12,11.0,32.0,43.0,2080.0,0.0057692307692307,LOW,festival
2025-11,Surendranagar,3,1,4,13.0,110.0,123.0,2080.0,0.0019230769230769,LOW,festival
2025-12,Surendranagar,2,1,3,10.0,189.0,199.0,2080.0,0.0014423076923076,LOW,normal
2025-01,Surguja,83,29,112,,,,193440.0,0.0005789909015715,LOW,scheme
2025-02,Surguja,131,46,177,,,,193440.0,0.0009150124069478,LOW,normal
2025-03,Surguja,56,20,76,981.0,3883.0,4864.0,193440.0,0.0003928866832092,LOW,exam
2025-04,Surguja,33,12,45,1534.0,8880.0,10414.0,193440.0,0.0002326302729528,LOW,exam
2025-05,Surguja,90,31,121,1384.0,5541.0,6925.0,193440.0,0.0006255169561621,LOW,normal
2025-06,Surguja,77,27,104,2568.0,6491.0,9059.0,193440.0,0.0005376344086021,LOW,normal
2025-07,Surguja,49,17,66,2479.0,7668.0,10147.0,193440.0,0.0003411910669975,LOW,normal
2025-08,Surguja,133,47,180,,,,193440.0,0.0009305210918114,LOW,normal
2025-09,Surguja,120,42,162,1666.0,4684.0,6350.0,193440.0,0.0008374689826302,LOW,normal
2025-10,Surguja,99,35,134,1725.0,2678.0,4403.0,193440.0,0.0006927212572373,LOW,festival
2025-11,Surguja,129,45,174,3656.0,5113.0,8769.0,193440.0,0.0008995037220843,LOW,festival
2025-12,Surguja,116,41,157,14229.0,7700.0,21929.0,193440.0,0.0008116211745244,LOW,normal
2025-01,Suryapet,61,21,82,,,,76960.0,0.0010654885654885,LOW,scheme
2025-02,Suryapet,97,34,131,,,,76960.0,0.0017021829521829,LOW,normal
2025-03,Suryapet,61,21,82,673.0,1407.0,2080.0,76960.0,0.0010654885654885,LOW,exam
2025-04,Suryapet,41,14,55,513.0,886.0,1399.0,76960.0,0.0007146569646569,LOW,exam
2025-05,Suryapet,25,9,34,919.0,1110.0,2029.0,76960.0,0.0004417879417879,LOW,normal
2025-06,Suryapet,49,17,66,1178.0,1445.0,2623.0,76960.0,0.0008575883575883,LOW,normal
2025-07,Suryapet,22,8,30,964.0,1639.0,2603.0,76960.0,0.0003898128898128,LOW,normal
2025-08,Suryapet,72,25,97,,,,76960.0,0.001260395010395,LOW,normal
2025-09,Suryapet,79,28,107,846.0,1299.0,2145.0,76960.0,0.0013903326403326,LOW,normal
2025-10,Suryapet,91,32,123,1243.0,1314.0,2557.0,76960.0,0.0015982328482328,LOW,festival
2025-11,Suryapet,71,25,96,1398.0,1152.0,2550.0,76960.0,0.0012474012474012,LOW,festival
2025-12,Suryapet,75,26,101,1281.0,826.0,2107.0,76960.0,0.00131237006237,LOW,normal
2025-01,Tamenglong,22,8,30,,,,16640.0,0.0018028846153846,LOW,scheme
2025-02,Tamenglong,33,12,45,,,,16640.0,0.0027043269230769,LOW,normal
2025-03,Tamenglong,21,7,28,180.0,364.0,544.0,16640.0,0.0016826923076923,LOW,exam
2025-04,Tamenglong,21,7,28,350.0,640.0,990.0,16640.0,0.0016826923076923,LOW,exam
2025-05,Tamenglong,32,11,43,273.0,446.0,719.0,16640.0,0.0025841346153846,LOW,normal
2025-06,Tamenglong,18,6,24,196.0,307.0,503.0,16640.0,0.0014423076923076,LOW,normal
2025-07,Tamenglong,12,4,16,703.0,557.0,1260.0,16640.0,0.0009615384615384,LOW,normal
2025-08,Tamenglong,42,15,57,,,,16640.0,0.0034254807692307,LOW,normal
2025-09,Tamenglong,18,6,24,315.0,279.0,594.0,16640.0,0.0014423076923076,LOW,normal
2025-10,Tamenglong,22,8,30,609.0,272.0,881.0,16640.0,0.0018028846153846,LOW,festival
2025-11,Tamenglong,43,15,58,1202.0,727.0,1929.0,16640.0,0.0034855769230769,LOW,festival
2025-12,Tamenglong,38,13,51,239.0,195.0,434.0,16640.0,0.0030649038461538,LOW,normal
2025-01,Tamulpur District,3,1,4,,,,2080.0,0.0019230769230769,LOW,scheme
2025-02,Tamulpur District,6,2,8,,,,2080.0,0.0038461538461538,LOW,normal
2025-04,Tamulpur District,1,0,1,,,,2080.0,0.0004807692307692,LOW,exam
2025-05,Tamulpur District,1,0,1,,,,2080.0,0.0004807692307692,LOW,normal
2025-06,Tamulpur District,1,0,1,,,,2080.0,0.0004807692307692,LOW,normal
2025-08,Tamulpur District,2,1,3,,,,2080.0,0.0014423076923076,LOW,normal
2025-09,Tamulpur District,1,0,1,8.0,13.0,21.0,2080.0,0.0004807692307692,LOW,normal
2025-11,Tamulpur District,1,0,1,2.0,11.0,13.0,2080.0,0.0004807692307692,LOW,festival
2025-12,Tamulpur District,2,1,3,4.0,10.0,14.0,2080.0,0.0014423076923076,LOW,normal
2025-01,Tapi,134,47,181,,,,20800.0,0.008701923076923,LOW,scheme
2025-02,Tapi,98,34,132,,,,20800.0,0.0063461538461538,LOW,normal
2025-03,Tapi,54,19,73,1872.0,3805.0,5677.0,20800.0,0.0035096153846153,LOW,exam
2025-04,Tapi,29,10,39,2229.0,3622.0,5851.0,20800.0,0.001875,LOW,exam
2025-05,Tapi,18,6,24,2307.0,2764.0,5071.0,20800.0,0.0011538461538461,LOW,normal
2025-06,Tapi,14,5,19,1772.0,2413.0,4185.0,20800.0,0.0009134615384615,LOW,normal
2025-07,Tapi,49,17,66,1974.0,3661.0,5635.0,20800.0,0.0031730769230769,LOW,normal
2025-08,Tapi,71,25,96,,,,20800.0,0.0046153846153846,LOW,normal
2025-09,Tapi,105,37,142,1696.0,2157.0,3853.0,20800.0,0.006826923076923,LOW,normal
2025-10,Tapi,119,42,161,494.0,721.0,1215.0,20800.0,0.0077403846153846,LOW,festival
2025-11,Tapi,126,44,170,1407.0,1645.0,3052.0,20800.0,0.0081730769230769,LOW,festival
2025-12,Tapi,90,31,121,2980.0,2506.0,5486.0,20800.0,0.0058173076923076,LOW,normal
2025-01,Tarn Taran,532,186,718,,,,45760.0,0.0156905594405594,LOW,scheme
2025-02,Tarn Taran,135,47,182,,,,45760.0,0.0039772727272727,LOW,normal
2025-03,Tarn Taran,49,17,66,3858.0,10650.0,14508.0,45760.0,0.0014423076923076,LOW,exam
2025-04,Tarn Taran,36,13,49,3566.0,8012.0,11578.0,45760.0,0.0010708041958041,LOW,exam
2025-05,Tarn Taran,121,42,163,2384.0,6834.0,9218.0,45760.0,0.0035620629370629,LOW,normal
2025-06,Tarn Taran,41,14,55,3505.0,6651.0,10156.0,45760.0,0.001201923076923,LOW,normal
2025-07,Tarn Taran,20,7,27,4077.0,7885.0,11962.0,45760.0,0.0005900349650349,LOW,normal
2025-08,Tarn Taran,97,34,131,,,,45760.0,0.0028627622377622,LOW,normal
2025-09,Tarn Taran,97,34,131,2175.0,4408.0,6583.0,45760.0,0.0028627622377622,LOW,normal
2025-10,Tarn Taran,64,22,86,1537.0,2361.0,3898.0,45760.0,0.0018793706293706,LOW,festival
2025-11,Tarn Taran,70,24,94,1920.0,3206.0,5126.0,45760.0,0.0020541958041958,LOW,festival
2025-12,Tarn Taran,68,24,92,3652.0,4021.0,7673.0,45760.0,0.0020104895104895,LOW,normal
2025-01,Tawang,4,1,5,,,,2080.0,0.0024038461538461,LOW,scheme
2025-02,Tawang,3,1,4,,,,2080.0,0.0019230769230769,LOW,normal
2025-03,Tawang,4,1,5,120.0,78.0,198.0,2080.0,0.0024038461538461,LOW,exam
2025-05,Tawang,10,4,14,149.0,78.0,227.0,2080.0,0.0067307692307692,LOW,normal
2025-06,Tawang,1,0,1,99.0,70.0,169.0,2080.0,0.0004807692307692,LOW,normal
2025-08,Tawang,2,1,3,,,,2080.0,0.0014423076923076,LOW,normal
2025-09,Tawang,3,1,4,114.0,47.0,161.0,2080.0,0.0019230769230769,LOW,normal
2025-10,Tawang,2,1,3,450.0,43.0,493.0,2080.0,0.0014423076923076,LOW,festival
2025-11,Tawang,10,4,14,376.0,29.0,405.0,2080.0,0.0067307692307692,LOW,festival
2025-12,Tawang,1,0,1,326.0,47.0,373.0,2080.0,0.0004807692307692,LOW,normal
2025-01,Tehri Garhwal,44,15,59,,,,43680.0,0.0013507326007326,LOW,scheme
2025-01,Tehri Garhwal,44,15,59,,,,0.0,inf,HIGH,scheme
2025-02,Tehri Garhwal,75,26,101,,,,43680.0,0.002312271062271,LOW,normal
2025-02,Tehri Garhwal,75,26,101,,,,0.0,inf,HIGH,normal
2025-03,Tehri Garhwal,63,22,85,1870.0,2680.0,4550.0,43680.0,0.0019459706959706,LOW,exam
2025-03,Tehri Garhwal,63,22,85,1870.0,2680.0,4550.0,0.0,inf,HIGH,exam
2025-04,Tehri Garhwal,34,12,46,2488.0,3241.0,5729.0,43680.0,0.0010531135531135,LOW,exam
2025-04,Tehri Garhwal,34,12,46,2488.0,3241.0,5729.0,0.0,inf,HIGH,exam
2025-05,Tehri Garhwal,92,32,124,1344.0,2772.0,4116.0,43680.0,0.0028388278388278,LOW,normal
2025-05,Tehri Garhwal,92,32,124,1344.0,2772.0,4116.0,0.0,inf,HIGH,normal
2025-06,Tehri Garhwal,66,23,89,1669.0,2963.0,4632.0,43680.0,0.0020375457875457,LOW,normal
2025-06,Tehri Garhwal,66,23,89,1669.0,2963.0,4632.0,0.0,inf,HIGH,normal
2025-07,Tehri Garhwal,55,19,74,2128.0,3567.0,5695.0,43680.0,0.0016941391941391,LOW,normal
2025-07,Tehri Garhwal,55,19,74,2128.0,3567.0,5695.0,0.0,inf,HIGH,normal
2025-08,Tehri Garhwal,101,35,136,,,,43680.0,0.0031135531135531,LOW,normal
2025-08,Tehri Garhwal,101,35,136,,,,0.0,inf,HIGH,normal
2025-09,Tehri Garhwal,110,38,148,3182.0,2431.0,5613.0,43680.0,0.0033882783882783,LOW,normal
2025-09,Tehri Garhwal,110,38,148,3182.0,2431.0,5613.0,0.0,inf,HIGH,normal
2025-10,Tehri Garhwal,104,36,140,1537.0,1788.0,3325.0,43680.0,0.0032051282051282,LOW,festival
2025-10,Tehri Garhwal,104,36,140,1537.0,1788.0,3325.0,0.0,inf,HIGH,festival
2025-11,Tehri Garhwal,63,22,85,4898.0,4167.0,9065.0,43680.0,0.0019459706959706,LOW,festival
2025-11,Tehri Garhwal,63,22,85,4898.0,4167.0,9065.0,0.0,inf,HIGH,festival
2025-12,Tehri Garhwal,77,27,104,8246.0,6310.0,14556.0,43680.0,0.0023809523809523,LOW,normal
2025-12,Tehri Garhwal,77,27,104,8246.0,6310.0,14556.0,0.0,inf,HIGH,normal
2025-01,Tenkasi,32,11,43,,,,16640.0,0.0025841346153846,LOW,scheme
